# source, target, weight, time
82,23,1,1278579695
82,23,1,1278583205
82,31,1,1278600211
82,31,1,1278671273
82,31,1,1278673168
82,23,1,1278673887
82,62,1,1278674068
82,25,1,1278681117
82,23,1,1279104046
82,23,1,1279104064
82,38,1,1279113408
82,27,1,1279521599
82,60,1,1279521863
82,62,1,1279526340
82,62,1,1279534986
82,10,1,1279534995
82,62,1,1279546965
82,62,1,1279608121
82,25,1,1279630969
82,32,1,1279631630
82,28,1,1279872558
82,4,1,1279872937
82,28,1,1279885231
82,31,1,1279885390
82,93,1,1279885583
82,32,1,1280142115
82,62,1,1280218053
82,62,1,1280223058
82,23,1,1280225927
82,53,1,1280320507
82,23,1,1280385400
82,114,1,1280395612
82,31,1,1280399073
82,29,1,1280405849
82,53,1,1280487091
82,19,1,1280495050
82,32,1,1280745014
82,57,1,1280817444
82,4,1,1280909430
82,37,1,1280923231
82,57,1,1280996799
82,53,1,1281007862
82,22,1,1281012435
82,22,1,1281012492
82,31,1,1281094621
82,57,1,1281094665
82,57,1,1281094976
82,31,1,1281095035
82,57,1,1281095226
82,57,1,1281095325
82,14,1,1282552859
82,45,1,1282553297
82,32,1,1282553314
82,25,1,1282553729
82,44,1,1282553900
82,31,1,1282632074
82,53,1,1282638927
82,53,1,1282639001
82,35,1,1282640767
82,62,1,1282741008
82,23,1,1282820332
82,27,1,1282828753
82,60,1,1282829001
82,62,1,1282920016
82,25,1,1283246552
82,23,1,1283246552
82,148,1,1283249834
82,148,1,1283251900
82,32,1,1283253925
82,23,1,1283328073
82,32,1,1283421110
82,23,1,1283429535
82,25,1,1283524602
82,23,1,1283524602
82,14,1,1283524836
82,4,1,1283524836
82,62,1,1283776252
82,53,1,1283866344
82,53,1,1283866453
82,76,1,1283953504
82,89,1,1283954618
82,89,1,1284014376
82,33,1,1284017331
82,76,1,1284039385
82,57,1,1284373908
82,25,1,1284375092
82,23,1,1284385519
82,14,1,1284385722
82,76,1,1284666000
82,62,1,1284964885
82,76,1,1284974893
82,62,1,1285053804
82,62,1,1285071509
82,62,1,1285162788
82,76,1,1285574740
82,31,1,1285576535
82,25,1,1285576535
82,25,1,1285662934
82,59,1,1285683564
82,32,1,1285747651
83,84,1,1262596531
83,41,1,1262596566
83,41,1,1262596651
83,41,1,1262596910
83,20,1,1262602583
83,20,1,1262603110
83,84,1,1262682735
83,68,1,1262691315
83,41,1,1262693639
83,75,1,1262695098
83,85,1,1262697570
83,75,1,1262697570
83,68,1,1262697570
83,88,1,1262697570
83,87,1,1262697570
83,68,1,1262709369
83,18,1,1262769446
83,1,1,1262769825
83,26,1,1262777459
83,85,1,1262785123
83,18,1,1262788644
83,52,1,1262792414
83,39,1,1262792414
83,39,1,1262855598
83,52,1,1262856105
83,52,1,1262866147
83,79,1,1262877651
83,68,1,1262877651
83,68,1,1262881603
83,92,1,1262940906
83,93,1,1262942538
83,68,1,1262942538
83,58,1,1262942538
83,68,1,1262952180
83,26,1,1262954056
83,26,1,1262954228
83,26,1,1262954228
83,92,1,1262958575
83,44,1,1262960649
83,85,1,1262968553
83,85,1,1262968574
83,85,1,1262968589
83,85,1,1262968608
83,79,1,1263200542
83,20,1,1263209941
83,68,1,1263210439
83,20,1,1263212491
83,68,1,1263212557
83,85,1,1263214641
83,49,1,1263216316
83,49,1,1263216482
83,92,1,1263224989
83,100,1,1263224989
83,26,1,1263228291
83,100,1,1263283227
83,80,1,1263283282
83,49,1,1263289048
83,49,1,1263292412
83,89,1,1263293804
83,68,1,1263294731
83,26,1,1263304875
83,26,1,1263305249
83,68,1,1263306931
83,68,1,1263384095
83,68,1,1263384130
83,68,1,1263384206
83,68,1,1263384287
83,68,1,1263384745
83,68,1,1263387949
83,75,1,1263393379
83,84,1,1263468947
83,67,1,1263468947
83,68,1,1263474124
83,68,1,1263543114
83,20,1,1263551676
83,49,1,1263552790
83,49,1,1263562528
83,49,1,1263564046
83,49,1,1263807611
83,79,1,1263808154
83,79,1,1263808173
83,89,1,1263808859
83,68,1,1263809912
83,26,1,1263811469
83,49,1,1263892656
83,65,1,1263896624
83,26,1,1263896624
83,80,1,1263896624
83,43,1,1263896624
83,68,1,1263896624
83,80,1,1263897610
83,65,1,1263897610
83,26,1,1263897610
83,43,1,1263897610
83,68,1,1263897610
83,65,1,1263897883
83,26,1,1263897883
83,43,1,1263897883
83,68,1,1263897883
83,80,1,1263897883
83,65,1,1263901222
83,80,1,1263901222
83,68,1,1263907688
83,79,1,1263907688
83,6,1,1263907688
83,43,1,1263907688
83,85,1,1263908605
83,68,1,1263909315
83,49,1,1263979146
83,49,1,1263983001
83,13,1,1263989914
83,13,1,1263990053
83,13,1,1263990361
83,55,1,1264066885
83,52,1,1264079339
83,12,1,1264082217
83,74,1,1264082217
83,20,1,1264155909
83,68,1,1264156052
83,52,1,1264158983
83,52,1,1264159254
83,49,1,1264159317
83,49,1,1264160877
83,49,1,1264161890
83,49,1,1264164543
83,49,1,1264164767
83,68,1,1264169985
83,18,1,1264174552
83,88,1,1264413091
83,89,1,1264414532
83,100,1,1264414859
83,100,1,1264415949
83,74,1,1264419138
83,12,1,1264419138
83,49,1,1264419138
83,49,1,1264419468
83,49,1,1264425507
83,100,1,1264496555
83,99,1,1264499439
83,100,1,1264500468
83,49,1,1264513745
83,49,1,1264513936
83,58,1,1264518027
83,122,1,1264518027
83,68,1,1264518027
83,93,1,1264518027
83,68,1,1264586250
83,75,1,1264587442
83,67,1,1264587865
83,84,1,1264587865
83,75,1,1264587865
83,85,1,1264587865
83,100,1,1264591003
83,92,1,1264591003
83,100,1,1264592114
83,100,1,1264592264
83,100,1,1264592492
83,100,1,1264592516
83,68,1,1264595199
83,3,1,1264595425
83,3,1,1264595452
83,3,1,1264595593
83,3,1,1264595817
83,75,1,1264595847
83,75,1,1264597817
83,17,1,1264600396
83,18,1,1264600396
83,56,1,1264600396
83,70,1,1264600396
83,79,1,1264601223
83,75,1,1264604759
83,75,1,1264670268
83,49,1,1264682647
83,68,1,1264695441
83,75,1,1264695441
83,85,1,1264695441
83,45,1,1264755437
83,20,1,1264755649
83,49,1,1264759410
83,6,1,1264761492
83,52,1,1264782649
83,52,1,1265016002
83,56,1,1265017920
83,89,1,1265019266
83,52,1,1265020988
83,56,1,1265028315
83,68,1,1265030554
83,68,1,1265030663
83,68,1,1265030718
83,114,1,1265103673
83,43,1,1265106437
83,79,1,1265106753
83,52,1,1265110500
83,89,1,1265115000
83,89,1,1265115076
83,43,1,1265120085
83,79,1,1265125937
83,79,1,1265188267
83,43,1,1265188267
83,43,1,1265188373
83,68,1,1265192533
83,56,1,1265194314
83,75,1,1265209062
83,75,1,1265209077
83,75,1,1265209087
83,75,1,1265209098
83,75,1,1265209129
83,75,1,1265209431
83,85,1,1265209465
83,17,1,1265214367
83,70,1,1265214367
83,18,1,1265214367
83,56,1,1265214367
83,56,1,1265272425
83,56,1,1265272432
83,56,1,1265274045
83,56,1,1265275318
83,20,1,1265279971
83,49,1,1265283373
83,49,1,1265283681
83,49,1,1265291467
83,49,1,1265292534
83,49,1,1265297522
83,17,1,1265361236
83,17,1,1265361250
83,49,1,1265361261
83,20,1,1265361689
83,56,1,1265364210
83,93,1,1265365160
83,2,1,1265366693
83,2,1,1265366736
83,52,1,1265373514
83,85,1,1265374350
83,56,1,1265382158
83,18,1,1265623096
83,18,1,1265624354
83,18,1,1265631303
83,88,1,1265632088
83,20,1,1265632298
83,49,1,1265644675
83,49,1,1265644921
83,46,1,1265709854
83,47,1,1265709854
83,88,1,1265709854
83,87,1,1265709854
83,67,1,1265709854
83,49,1,1265716482
83,85,1,1265717064
83,49,1,1265720997
83,49,1,1265721294
83,49,1,1265721463
83,18,1,1265721774
83,49,1,1265723448
83,52,1,1265728840
83,56,1,1265731621
83,18,1,1265731867
83,85,1,1265796684
83,56,1,1265797545
83,8,1,1265805126
83,68,1,1265808202
83,68,1,1265808283
83,49,1,1265813626
83,18,1,1265814238
83,56,1,1265814238
83,2,1,1265879481
83,93,1,1265879582
83,18,1,1265887885
83,56,1,1265887885
83,18,1,1265892485
83,52,1,1265897530
83,68,1,1265899518
83,85,1,1265899518
83,75,1,1265899518
83,87,1,1265899518
83,49,1,1265900898
83,2,1,1265966037
83,3,1,1265966047
83,88,1,1265969486
83,68,1,1265972004
83,3,1,1265973302
83,85,1,1265973302
83,68,1,1265973302
83,12,1,1265973302
83,34,1,1265973302
83,75,1,1265976534
83,88,1,1265977875
83,49,1,1265980497
83,85,1,1265988715
83,85,1,1265989850
83,85,1,1265990021
83,85,1,1265991270
83,85,1,1265991525
83,85,1,1265991773
83,85,1,1265991871
83,85,1,1265991974
83,85,1,1265992044
83,49,1,1266226107
83,85,1,1266226118
83,49,1,1266226119
83,85,1,1266226371
83,68,1,1266226812
83,85,1,1266228038
83,3,1,1266231055
83,12,1,1266231055
83,69,1,1266231055
83,49,1,1266231477
83,3,1,1266232225
83,17,1,1266233749
83,85,1,1266234690
83,49,1,1266236539
83,49,1,1266236638
83,85,1,1266248053
83,49,1,1266250937
83,93,1,1266311261
83,49,1,1266316598
83,49,1,1266319007
83,49,1,1266321163
83,49,1,1266321461
83,49,1,1266330627
83,43,1,1266414070
83,88,1,1266415679
83,44,1,1266417116
83,49,1,1266425472
83,49,1,1266484139
83,75,1,1266487546
83,85,1,1266489917
83,52,1,1266490077
83,44,1,1266494865
83,52,1,1266503411
83,3,1,1266504120
83,12,1,1266504120
83,92,1,1266570709
83,92,1,1266570769
83,46,1,1266571123
83,67,1,1266571123
83,47,1,1266571123
83,84,1,1266571123
83,3,1,1266571424
83,52,1,1266571699
83,52,1,1266572283
83,52,1,1266576117
83,52,1,1266578551
83,0,1,1266578832
83,52,1,1266581741
83,114,1,1266589819
83,114,1,1266589847
83,114,1,1266591655
83,114,1,1266592116
83,56,1,1266592675
83,56,1,1266837368
83,56,1,1266837456
83,55,1,1266843348
83,55,1,1266843571
83,55,1,1266844049
83,18,1,1266920839
83,18,1,1266927226
83,85,1,1266931599
83,58,1,1266931599
83,39,1,1266942921
83,81,1,1266942921
83,100,1,1266942921
83,2,1,1267004417
83,85,1,1267007833
83,81,1,1267009461
83,52,1,1267009722
83,56,1,1267009929
83,49,1,1267015237
83,17,1,1267015237
83,56,1,1267015237
83,49,1,1267016582
83,49,1,1267016800
83,56,1,1267016800
83,17,1,1267016800
83,52,1,1267019112
83,2,1,1267089294
83,55,1,1267089503
83,85,1,1267089503
83,68,1,1267089503
83,85,1,1267092305
83,56,1,1267103039
83,17,1,1267103138
83,17,1,1267103303
83,58,1,1267178019
83,49,1,1267185460
83,56,1,1267185804
83,49,1,1267186079
83,68,1,1267188790
83,17,1,1267191145
83,68,1,1267197160
83,0,1,1267198816
83,17,1,1267198816
83,12,1,1267198816
83,80,1,1267198816
83,78,1,1267198816
83,88,1,1267198816
83,78,1,1267198976
83,68,1,1267199378
83,12,1,1267395263
83,12,1,1267422007
83,0,1,1267426955
83,2,1,1267428884
83,93,1,1267429282
83,58,1,1267437056
83,0,1,1267445687
83,12,1,1267445991
83,2,1,1267446173
83,93,1,1267446196
83,85,1,1267452109
83,85,1,1267523146
83,93,1,1267525314
83,66,1,1267525314
83,78,1,1267525314
83,68,1,1267528406
83,56,1,1267528486
83,49,1,1267532247
83,49,1,1267533614
83,49,1,1267533747
83,67,1,1267538375
83,12,1,1267538532
83,46,1,1267538564
83,12,1,1267539278
83,52,1,1267539396
83,52,1,1267541362
83,89,1,1267544245
83,12,1,1267607219
83,93,1,1267607280
83,99,1,1267607570
83,52,1,1267611112
83,52,1,1267612223
83,85,1,1267612930
83,52,1,1267615919
83,52,1,1267617522
83,52,1,1267617572
83,68,1,1267619746
83,52,1,1267623523
83,52,1,1267624018
83,85,1,1267626645
83,85,1,1267694509
83,85,1,1267705873
83,68,1,1267709220
83,68,1,1267709702
83,89,1,1267711538
83,52,1,1267712131
83,55,1,1267713617
83,55,1,1267778350
83,99,1,1267778396
83,114,1,1267780755
83,52,1,1267785383
83,52,1,1267785838
83,68,1,1267786471
83,58,1,1268038153
83,68,1,1268045451
83,75,1,1268045493
83,68,1,1268055283
83,68,1,1268065158
83,68,1,1268066857
83,68,1,1268067275
83,79,1,1268127241
83,122,1,1268128407
83,78,1,1268128407
83,114,1,1268129344
83,114,1,1268129489
83,114,1,1268129904
83,88,1,1268143612
83,85,1,1268145531
83,85,1,1268152758
83,68,1,1268154325
83,114,1,1268215474
83,89,1,1268215760
83,85,1,1268215817
83,68,1,1268215864
83,49,1,1268216167
83,75,1,1268216560
83,49,1,1268217149
83,68,1,1268221472
83,75,1,1268237126
83,75,1,1268237195
83,52,1,1268240413
83,43,1,1268299060
83,79,1,1268299216
83,79,1,1268299298
83,52,1,1268302708
83,20,1,1268304607
83,20,1,1268309264
83,93,1,1268309401
83,52,1,1268310307
83,69,1,1268313423
83,29,1,1268316773
83,29,1,1268318054
83,52,1,1268318076
83,3,1,1268324198
83,3,1,1268384394
83,56,1,1268394657
83,56,1,1268394973
83,68,1,1268396552
83,49,1,1268398125
83,48,1,1268398144
83,100,1,1268410872
83,92,1,1268410872
83,100,1,1268647448
83,68,1,1268651290
83,150,1,1268652880
83,100,1,1268653192
83,85,1,1268668238
83,56,1,1268731919
83,89,1,1268732950
83,2,1,1268733352
83,85,1,1268738237
83,69,1,1268741092
83,75,1,1268745394
83,68,1,1268748722
83,89,1,1268748722
83,39,1,1268748832
83,56,1,1268749278
83,79,1,1268751594
83,12,1,1268828938
83,114,1,1268829480
83,114,1,1268829564
83,114,1,1268829631
83,79,1,1268839446
83,87,1,1268840144
83,55,1,1268840144
83,56,1,1268841345
83,56,1,1268905331
83,56,1,1268906122
83,56,1,1268906200
83,89,1,1268907474
83,68,1,1268907648
83,85,1,1268908539
83,34,1,1268990433
83,148,1,1268991481
83,49,1,1268992405
83,68,1,1268999031
83,49,1,1269010078
83,49,1,1269010153
83,12,1,1269014702
83,69,1,1269014702
83,3,1,1269014702
83,67,1,1269250905
83,3,1,1269251230
83,3,1,1269251268
83,85,1,1269254185
83,75,1,1269254185
83,47,1,1269254185
83,3,1,1269254185
83,69,1,1269257101
83,79,1,1269336346
83,85,1,1269336441
83,3,1,1269336458
83,69,1,1269338702
83,3,1,1269338702
83,12,1,1269350978
83,12,1,1269351603
83,68,1,1269363084
83,69,1,1269422438
83,52,1,1269430497
83,52,1,1269431195
83,3,1,1269431195
83,46,1,1269432799
83,68,1,1269432918
83,46,1,1269434629
83,46,1,1269441742
83,3,1,1269443079
83,3,1,1269443654
83,46,1,1269443985
83,3,1,1269445198
83,3,1,1269508664
83,3,1,1269508673
83,68,1,1269511700
83,68,1,1269512278
83,68,1,1269512534
83,100,1,1269526666
83,68,1,1269535688
83,18,1,1269594934
83,18,1,1269613448
83,56,1,1269613448
83,18,1,1269855989
83,56,1,1269855989
83,93,1,1269856073
83,13,1,1269861102
83,13,1,1269862093
83,13,1,1269862306
83,49,1,1269867209
83,18,1,1269940442
83,56,1,1269940442
83,49,1,1269942816
83,49,1,1269943849
83,100,1,1269943849
83,49,1,1269943857
83,46,1,1269946778
83,18,1,1269948289
83,49,1,1269948526
83,46,1,1269950485
83,26,1,1269963867
83,26,1,1269964800
83,68,1,1270034263
83,3,1,1270034730
83,2,1,1270036994
83,85,1,1270044049
83,85,1,1270044675
83,68,1,1270044675
83,68,1,1270045677
83,74,1,1270046554
83,49,1,1270048414
83,68,1,1270050437
83,68,1,1270050731
83,26,1,1270113345
83,26,1,1270113534
83,26,1,1270113536
83,69,1,1270113570
83,3,1,1270116643
83,3,1,1270117626
83,68,1,1270117904
83,85,1,1270117904
83,75,1,1270117904
83,88,1,1270117904
83,2,1,1270119142
83,3,1,1270119142
83,12,1,1270119142
83,34,1,1270119142
83,88,1,1270122037
83,18,1,1270126302
83,49,1,1270197151
83,93,1,1270197271
83,68,1,1270197384
83,49,1,1270201046
83,3,1,1270201399
83,12,1,1270201776
83,49,1,1270202774
83,18,1,1270204615
83,49,1,1270211670
83,49,1,1270211994
83,49,1,1270212487
83,68,1,1270219290
83,49,1,1270546425
83,68,1,1270546595
83,26,1,1270549853
83,26,1,1270549924
83,49,1,1270552357
83,68,1,1270553650
83,49,1,1270554341
83,68,1,1270557037
83,39,1,1270558405
83,49,1,1270558976
83,74,1,1270558976
83,39,1,1270559706
83,39,1,1270559942
83,39,1,1270560059
83,39,1,1270560082
83,68,1,1270560318
83,49,1,1270560434
83,85,1,1270560456
83,69,1,1270638170
83,26,1,1270640133
83,26,1,1270646501
83,49,1,1270649920
83,74,1,1270650004
83,49,1,1270655938
83,49,1,1270656207
83,85,1,1270721448
83,52,1,1270726993
83,18,1,1270729569
83,18,1,1270730383
83,37,1,1270745163
83,114,1,1270803845
83,74,1,1270803888
83,74,1,1270803959
83,37,1,1270804089
83,20,1,1270807385
83,49,1,1270808421
83,18,1,1270810647
83,56,1,1270810647
83,39,1,1270811304
83,39,1,1270811475
83,9,1,1270812700
83,9,1,1270812826
83,56,1,1270812949
83,47,1,1270813387
83,68,1,1270823913
83,49,1,1270825538
83,49,1,1270826056
83,49,1,1270826346
83,49,1,1270826526
83,18,1,1270827248
83,56,1,1270827248
83,49,1,1270827462
83,49,1,1270827483
83,49,1,1270827628
83,52,1,1270828031
83,3,1,1271064497
83,49,1,1271064552
83,49,1,1271064572
83,39,1,1271064883
83,49,1,1271064883
83,74,1,1271066569
83,39,1,1271066687
83,52,1,1271067580
83,52,1,1271068480
83,39,1,1271068986
83,49,1,1271072479
83,52,1,1271073644
83,74,1,1271077000
83,12,1,1271077000
83,39,1,1271078243
83,39,1,1271078813
83,20,1,1271083387
83,49,1,1271083479
83,68,1,1271084558
83,46,1,1271154494
83,3,1,1271158045
83,18,1,1271161217
83,43,1,1271161315
83,49,1,1271161324
83,49,1,1271161344
83,18,1,1271161653
83,56,1,1271161653
83,74,1,1271161746
83,74,1,1271161830
83,68,1,1271161911
83,49,1,1271162398
83,49,1,1271162647
83,39,1,1271163216
83,39,1,1271163315
83,39,1,1271163721
83,85,1,1271164109
83,3,1,1271164912
83,49,1,1271167814
83,49,1,1271167988
83,100,1,1271168554
83,92,1,1271168554
83,85,1,1271168662
83,56,1,1271171986
83,74,1,1271171986
83,46,1,1271177015
83,56,1,1271236515
83,18,1,1271239661
83,39,1,1271239955
83,39,1,1271240582
83,52,1,1271241074
83,3,1,1271245091
83,75,1,1271248465
83,75,1,1271248493
83,46,1,1271249675
83,75,1,1271250183
83,88,1,1271253441
83,52,1,1271254646
83,85,1,1271260169
83,85,1,1271260265
83,85,1,1271260412
83,85,1,1271260634
83,85,1,1271260653
83,85,1,1271260955
83,85,1,1271261140
83,85,1,1271261408
83,85,1,1271261462
83,85,1,1271261506
83,85,1,1271261805
83,85,1,1271261898
83,49,1,1271262522
83,39,1,1271262842
83,39,1,1271323140
83,84,1,1271325455
83,47,1,1271325455
83,79,1,1271325714
83,68,1,1271332114
83,49,1,1271335001
83,89,1,1271338413
83,47,1,1271339615
83,52,1,1271414565
83,46,1,1271670757
83,46,1,1271671562
83,49,1,1271676025
83,3,1,1271676537
83,3,1,1271677676
83,49,1,1271756229
83,49,1,1271758748
83,69,1,1271759208
83,56,1,1271759208
83,47,1,1271762567
83,56,1,1271762666
83,56,1,1271762721
83,63,1,1271764062
83,63,1,1271764756
83,3,1,1271766688
83,12,1,1271766688
83,68,1,1271766688
83,34,1,1271766688
83,39,1,1271766688
83,2,1,1271766688
83,63,1,1271768774
83,49,1,1271784234
83,79,1,1271842803
83,6,1,1271842803
83,79,1,1271843023
83,52,1,1271844500
83,49,1,1271845438
83,49,1,1271845587
83,49,1,1271845743
83,49,1,1271845891
83,49,1,1271846112
83,52,1,1271848364
83,52,1,1271848723
83,69,1,1271856341
83,80,1,1271856341
83,3,1,1271856341
83,92,1,1271856341
83,100,1,1271856341
83,26,1,1271856341
83,66,1,1271858771
83,20,1,1271859502
83,49,1,1271859585
83,85,1,1271859896
83,75,1,1271935380
83,75,1,1271938208
83,89,1,1271944353
83,68,1,1271944948
83,68,1,1271946334
83,68,1,1271949120
83,56,1,1271950191
83,88,1,1271950191
83,20,1,1271950191
83,18,1,1271950191
83,75,1,1271950191
83,68,1,1271951986
83,75,1,1271953186
83,89,1,1272017245
83,52,1,1272017684
83,79,1,1272097757
83,52,1,1272275894
83,89,1,1272275940
83,79,1,1272276088
83,89,1,1272276106
83,84,1,1272284519
83,84,1,1272284909
83,20,1,1272292751
83,68,1,1272293688
83,68,1,1272294532
83,12,1,1272297649
83,12,1,1272356137
83,49,1,1272356979
83,49,1,1272357590
83,49,1,1272357764
83,39,1,1272357831
83,56,1,1272366301
83,49,1,1272368494
83,49,1,1272368676
83,68,1,1272369352
83,49,1,1272370827
83,39,1,1272372133
83,68,1,1272372353
83,49,1,1272372353
83,39,1,1272372973
83,3,1,1272445759
83,39,1,1272445759
83,69,1,1272445759
83,85,1,1272451677
83,74,1,1272458482
83,68,1,1272460429
83,39,1,1272467791
83,49,1,1272468032
83,39,1,1272468788
83,49,1,1272469047
83,3,1,1272469213
83,49,1,1272533909
83,49,1,1272533964
83,49,1,1272534030
83,3,1,1272534903
83,3,1,1272534937
83,75,1,1272537676
83,49,1,1272538260
83,49,1,1272538561
83,56,1,1272541551
83,18,1,1272544643
83,56,1,1272546967
83,56,1,1272547332
83,17,1,1272551173
83,17,1,1272556407
83,39,1,1272556407
83,49,1,1272556407
83,18,1,1272556407
83,39,1,1272619510
83,49,1,1272620977
83,49,1,1272621485
83,52,1,1272621650
83,52,1,1272622324
83,49,1,1272626100
83,18,1,1272626607
83,56,1,1272627676
83,56,1,1272628814
83,3,1,1272629873
83,20,1,1272630149
83,39,1,1272630270
83,68,1,1272630270
83,39,1,1272631006
83,3,1,1272964834
83,85,1,1272964952
83,85,1,1272965143
83,85,1,1272965190
83,85,1,1272965410
83,85,1,1272965424
83,85,1,1272965461
83,85,1,1272965567
83,85,1,1272966074
83,85,1,1272966094
83,85,1,1272966166
83,85,1,1272966274
83,85,1,1272966401
83,85,1,1272966551
83,85,1,1272966655
83,100,1,1272967183
83,26,1,1272969526
83,85,1,1272969610
83,75,1,1272969610
83,100,1,1272971405
83,52,1,1272971816
83,100,1,1272971943
83,52,1,1272972364
83,52,1,1272988630
83,20,1,1273050811
83,26,1,1273054993
83,69,1,1273061369
83,69,1,1273061641
83,49,1,1273066244
83,49,1,1273074008
83,100,1,1273074008
83,39,1,1273074008
83,49,1,1273074913
83,49,1,1273078364
83,49,1,1273137690
83,39,1,1273138188
83,18,1,1273140179
83,18,1,1273141914
83,18,1,1273142126
83,3,1,1273145407
83,85,1,1273145407
83,39,1,1273145407
83,75,1,1273145407
83,47,1,1273145407
83,49,1,1273149195
83,20,1,1273149380
83,49,1,1273149611
83,98,1,1273149955
83,98,1,1273150169
83,98,1,1273153474
83,100,1,1273156225
83,3,1,1273222247
83,100,1,1273222270
83,12,1,1273226337
83,3,1,1273226337
83,3,1,1273229331
83,3,1,1273230406
83,18,1,1273233748
83,49,1,1273236291
83,93,1,1273485512
83,49,1,1273485569
83,56,1,1273486897
83,18,1,1273486897
83,49,1,1273491379
83,39,1,1273493025
83,20,1,1273499093
83,52,1,1273501097
83,18,1,1273507257
83,56,1,1273507257
83,39,1,1273507869
83,49,1,1273507869
83,56,1,1273507869
83,56,1,1273569850
83,93,1,1273571596
83,89,1,1273571698
83,79,1,1273572213
83,3,1,1273572570
83,56,1,1273576774
83,56,1,1273578950
83,74,1,1273578987
83,39,1,1273578987
83,56,1,1273579338
83,52,1,1273580788
83,52,1,1273580934
83,52,1,1273585078
83,75,1,1273585455
83,75,1,1273593655
83,68,1,1273593655
83,20,1,1273654134
83,93,1,1273654180
83,52,1,1273654389
83,17,1,1273659141
83,56,1,1273659141
83,39,1,1273659141
83,3,1,1273659141
83,3,1,1273663321
83,56,1,1273665229
83,3,1,1273665229
83,12,1,1273665229
83,17,1,1273665229
83,39,1,1273665229
83,69,1,1273665229
83,52,1,1273672574
83,93,1,1273675665
83,25,1,1273675665
83,52,1,1273675678
83,52,1,1273675684
83,68,1,1273676559
83,39,1,1273682606
83,52,1,1273747112
83,52,1,1273747886
83,52,1,1273747949
83,3,1,1273750876
83,3,1,1273753595
83,3,1,1273754104
83,3,1,1273754896
83,17,1,1273755467
83,56,1,1273755467
83,69,1,1273755467
83,3,1,1273755467
83,12,1,1273755467
83,39,1,1273755467
83,3,1,1273755595
83,3,1,1273756377
83,68,1,1273759451
83,3,1,1273828917
83,94,1,1273832901
83,88,1,1273832901
83,85,1,1273836111
83,3,1,1273837818
83,69,1,1273837818
83,39,1,1273838088
83,3,1,1273838169
83,47,1,1273838372
83,49,1,1273850130
83,56,1,1274086945
83,56,1,1274091824
83,18,1,1274095283
83,18,1,1274095434
83,85,1,1274097504
83,18,1,1274099269
83,20,1,1274104833
83,49,1,1274105054
83,85,1,1274105720
83,68,1,1274109995
83,85,1,1274110410
83,93,1,1274176190
83,3,1,1274182205
83,3,1,1274183005
83,3,1,1274183026
83,18,1,1274186402
83,56,1,1274193570
83,69,1,1274193570
83,18,1,1274194897
83,56,1,1274261017
83,93,1,1274261120
83,56,1,1274261215
83,56,1,1274261590
83,17,1,1274265050
83,52,1,1274282705
83,69,1,1274282705
83,100,1,1274282705
83,3,1,1274282705
83,39,1,1274347439
83,68,1,1274353958
83,49,1,1274357756
83,56,1,1274359349
83,49,1,1274359846
83,56,1,1274359893
83,49,1,1274371546
83,49,1,1274433648
83,49,1,1274434006
83,68,1,1274434115
83,56,1,1274434151
83,68,1,1274445479
83,68,1,1274446755
83,20,1,1274449820
83,20,1,1274449923
83,87,1,1274451132
83,85,1,1274458393
83,85,1,1274458449
83,56,1,1274459383
83,56,1,1274459432
83,56,1,1274459681
83,93,1,1274696403
83,79,1,1274696516
83,58,1,1274702537
83,78,1,1274702537
83,122,1,1274702537
83,68,1,1274702537
83,56,1,1274779221
83,93,1,1274779228
83,148,1,1274789478
83,18,1,1274867657
83,68,1,1274882024
83,47,1,1274882730
83,39,1,1274883541
83,56,1,1274889405
83,37,1,1274949888
83,47,1,1274950368
83,18,1,1274976413
83,18,1,1274976631
83,56,1,1274976631
83,18,1,1275038176
83,68,1,1275042815
83,56,1,1275047801
83,18,1,1275050318
83,18,1,1275297460
83,18,1,1275297465
83,3,1,1275300580
83,52,1,1275300580
83,69,1,1275300580
83,39,1,1275300580
83,46,1,1275300882
83,20,1,1275307605
83,49,1,1275309032
83,79,1,1275310235
83,85,1,1275310264
83,52,1,1275310389
83,52,1,1275311007
83,18,1,1275316964
83,39,1,1275317163
83,1,1,1275384736
83,39,1,1275384770
83,20,1,1275384789
83,49,1,1275390093
83,67,1,1275393080
83,47,1,1275399045
83,52,1,1275399990
83,1,1,1275400083
83,49,1,1275402814
83,49,1,1275409034
83,69,1,1275409034
83,39,1,1275409034
83,49,1,1275409618
83,89,1,1275476312
83,75,1,1275492831
83,89,1,1275504196
83,68,1,1275860081
83,93,1,1275895507
83,56,1,1275897936
83,79,1,1275900463
83,56,1,1275903394
83,79,1,1275904020
83,93,1,1275904039
83,49,1,1275905159
83,75,1,1275909873
83,68,1,1275911009
83,75,1,1275912174
83,68,1,1275912174
83,75,1,1275921463
83,68,1,1275921463
83,39,1,1275930257
83,56,1,1275930524
83,75,1,1275930524
83,39,1,1275988992
83,68,1,1275990083
83,68,1,1275993032
83,68,1,1276013961
83,93,1,1276074842
83,68,1,1276080110
83,79,1,1276085716
83,88,1,1276089334
83,49,1,1276099214
83,93,1,1276162719
83,52,1,1276167719
83,52,1,1276175213
83,8,1,1276177325
83,49,1,1276184855
83,100,1,1276185039
83,85,1,1276250448
83,100,1,1276250820
83,75,1,1276251002
83,52,1,1276255506
83,68,1,1276256000
83,49,1,1276258211
83,49,1,1276259650
